"CMPLNT_FR_DT","BORO_NM","count"
"04/09/2010","STATEN ISLAND","72"
"02/23/2023","BRONX","309"
"01/21/2012","BROOKLYN","350"
"07/15/2003","BROOKLYN","1"
"07/03/1992","BROOKLYN","1"
"03/16/2017","STATEN ISLAND","48"
"07/25/1975","MANHATTAN","1"
"01/13/2015","MANHATTAN","290"
"01/13/2019","STATEN ISLAND","44"
"03/20/2007","MANHATTAN","359"
"09/28/2024","STATEN ISLAND","68"
"03/11/2013","MANHATTAN","304"
"02/10/2016","STATEN ISLAND","50"
"09/04/2004","BRONX","1"
"08/06/2018","MANHATTAN","318"
"05/18/2021","MANHATTAN","338"
"09/16/2016","BROOKLYN","432"
"01/27/2005","QUEENS","4"
"08/19/2007","MANHATTAN","309"
"02/28/2012","MANHATTAN","317"
"11/01/2021","BROOKLYN","450"
"01/26/2011","STATEN ISLAND","30"
"11/03/2004","BROOKLYN","1"
"05/04/2024","BRONX","323"
"12/07/2008","BROOKLYN","285"
"05/21/2006","STATEN ISLAND","70"
"08/03/2007","BROOKLYN","499"
"12/20/2018","BROOKLYN","352"
"09/10/2011","QUEENS","264"
"03/25/2016","QUEENS","267"
"01/30/2016","BRONX","295"
"08/16/2007","(null)","4"
"09/03/2004","QUEENS","2"
"12/30/2020","BROOKLYN","313"
"05/18/2012","STATEN ISLAND","81"
"07/18/2023","(null)","3"
"03/10/2019","BROOKLYN","308"
"07/04/2010","STATEN ISLAND","51"
"10/01/2015","BRONX","351"
"02/15/2023","QUEENS","381"
"06/14/2016","BROOKLYN","397"
"06/03/2024","STATEN ISLAND","80"
"09/28/2002","BRONX","1"
"03/19/2021","QUEENS","242"
"04/20/2021","BROOKLYN","322"
"10/16/2014","QUEENS","291"
"05/01/2010","(null)","5"
"08/09/2022","BRONX","313"
"07/29/2022","BRONX","290"
"04/02/1990","BROOKLYN","1"
"01/14/2022","BROOKLYN","384"
"02/11/2000","MANHATTAN","1"
"06/28/2024","BROOKLYN","432"
"04/02/2015","QUEENS","271"
"12/07/2009","STATEN ISLAND","54"
"06/05/2013","STATEN ISLAND","52"
"12/23/2013","BRONX","260"
"05/01/1998","BROOKLYN","6"
"05/22/2020","BRONX","286"
"02/14/2016","QUEENS","175"
"10/11/2007","MANHATTAN","353"
"08/05/2013","QUEENS","261"
"04/15/2014","STATEN ISLAND","66"
"12/10/2021","(null)","4"
"04/17/2012","STATEN ISLAND","76"
"06/08/2010","MANHATTAN","379"
"01/30/2017","MANHATTAN","238"
"10/17/2014","STATEN ISLAND","66"
"06/14/2006","MANHATTAN","421"
"08/10/2017","STATEN ISLAND","82"
"10/14/2009","BROOKLYN","418"
"03/28/2018","BRONX","285"
"11/30/2015","MANHATTAN","275"
"09/14/2014","MANHATTAN","286"
"10/24/2021","(null)","1"
"07/02/2006","BRONX","293"
"04/27/2004","BROOKLYN","1"
"03/20/2010","BRONX","325"
"01/30/1995","QUEENS","1"
"06/16/2014","BRONX","298"
"07/04/2010","BROOKLYN","424"
"07/12/2022","BROOKLYN","499"
"03/11/2016","MANHATTAN","381"
"01/03/2016","BROOKLYN","312"
"07/21/2007","STATEN ISLAND","73"
"07/19/2022","STATEN ISLAND","48"
"09/05/2012","STATEN ISLAND","81"
"11/11/2018","BROOKLYN","365"
"09/17/2021","QUEENS","313"
"01/07/2011","BROOKLYN","374"
"04/24/2012","BROOKLYN","392"
"03/01/2007","MANHATTAN","435"
"01/06/2021","BRONX","259"
"11/05/2006","STATEN ISLAND","58"
"06/09/2009","STATEN ISLAND","59"
"10/30/2018","QUEENS","209"
"04/12/1966","MANHATTAN","1"
"04/21/2020","MANHATTAN","190"
"12/29/2023","BROOKLYN","407"
"12/01/2024","QUEENS","303"
"03/24/2003","BRONX","1"
"07/28/2013","BRONX","267"
"01/21/2010","BROOKLYN","435"
"09/15/2018","STATEN ISLAND","64"
"01/09/2009","BRONX","362"
"09/22/2014","QUEENS","264"
"10/02/2006","QUEENS","310"
"10/30/2002","BRONX","1"
"05/01/2003","BROOKLYN","18"
"10/27/2008","BROOKLYN","425"
"05/18/2023","BROOKLYN","442"
"03/05/2023","BROOKLYN","396"
"12/07/2021","QUEENS","317"
"08/21/2019","QUEENS","257"
"04/12/2011","MANHATTAN","283"
"05/14/2009","BRONX","302"
"04/11/2006","QUEENS","268"
"01/22/2016","MANHATTAN","375"
"07/29/2002","BROOKLYN","1"
"08/26/2010","BROOKLYN","419"
"11/19/2013","STATEN ISLAND","64"
"09/03/2020","BRONX","241"
"12/31/2004","QUEENS","2"
"07/04/2006","STATEN ISLAND","96"
"02/18/2006","BRONX","237"
"11/08/2000","MANHATTAN","1"
"12/12/2020","MANHATTAN","262"
"06/12/2017","BRONX","253"
"07/31/2006","MANHATTAN","355"
"06/03/2005","BROOKLYN","3"
"12/02/2020","STATEN ISLAND","45"
"01/19/2011","STATEN ISLAND","53"
"07/03/2010","QUEENS","282"
"06/11/2019","BRONX","265"
"08/12/2020","STATEN ISLAND","49"
"07/28/2012","STATEN ISLAND","51"
"07/10/1994","BROOKLYN","1"
"09/04/2002","QUEENS","1"
"12/30/2016","BRONX","278"
"07/27/2022","BROOKLYN","453"
"07/29/2000","MANHATTAN","1"
"11/22/1995","QUEENS","1"
"07/09/2021","QUEENS","252"
"06/17/2002","MANHATTAN","1"
"07/03/2004","STATEN ISLAND","2"
"01/13/2022","BROOKLYN","402"
"12/22/2016","BROOKLYN","391"
"05/02/2023","(null)","1"
"12/21/2001","MANHATTAN","1"
"08/06/2010","MANHATTAN","401"
"01/03/2020","BRONX","273"
"06/03/2022","BRONX","372"
"05/12/2002","BROOKLYN","1"
"10/04/2021","(null)","1"
"04/15/1998","BRONX","1"
"10/30/2022","QUEENS","335"
"11/09/2011","STATEN ISLAND","62"
"10/20/2019","BRONX","281"
"06/05/2021","BRONX","274"
"02/03/2024","BRONX","319"
"11/03/2019","BROOKLYN","350"
"10/06/2003","QUEENS","2"
"08/01/2014","BROOKLYN","595"
"07/16/2015","QUEENS","268"
"01/15/2017","BRONX","245"
"05/04/2020","BROOKLYN","280"
"01/10/2016","BROOKLYN","385"
"01/08/2006","BRONX","264"
"04/04/2009","BROOKLYN","364"
"08/31/2010","STATEN ISLAND","69"
"10/25/2003","BROOKLYN","1"
"05/24/2009","BROOKLYN","356"
"01/17/2006","BRONX","317"
"06/10/1998","BRONX","1"
"12/07/2011","STATEN ISLAND","62"
"01/27/2017","STATEN ISLAND","47"
"07/12/2023","BROOKLYN","436"
"07/08/2022","QUEENS","364"
"12/08/2016","QUEENS","226"
"11/03/2021","STATEN ISLAND","67"
"03/21/2017","QUEENS","211"
"12/17/2010","BROOKLYN","436"
"04/23/2010","STATEN ISLAND","73"
"09/19/1996","BROOKLYN","1"
"07/01/2007","(null)","1"
"11/10/2010","MANHATTAN","377"
"02/17/2021","MANHATTAN","302"
"11/21/2020","MANHATTAN","263"
"10/03/2022","BROOKLYN","390"
"03/05/2003","BRONX","1"
"07/30/2005","QUEENS","2"
"06/04/2021","BRONX","254"
"09/07/2019","BRONX","300"
"12/11/2008","QUEENS","263"
"10/21/2021","MANHATTAN","420"
"08/26/2011","MANHATTAN","358"
"11/28/2009","STATEN ISLAND","70"
"09/15/2022","QUEENS","379"
"01/11/2010","BRONX","273"
"09/25/2008","BRONX","304"
"01/21/2016","BRONX","278"
"03/18/2007","QUEENS","242"
"09/12/2024","QUEENS","356"
"03/12/2016","QUEENS","252"
"11/18/2007","MANHATTAN","345"
"09/01/2017","BRONX","375"
"07/25/2022","QUEENS","302"
"12/07/2010","MANHATTAN","332"
"07/31/2007","(null)","6"
"01/10/2017","MANHATTAN","309"
"11/16/1997","BROOKLYN","1"
"09/13/2022","STATEN ISLAND","57"
"03/07/2023","STATEN ISLAND","64"
"05/20/2013","BRONX","292"
"02/03/2009","STATEN ISLAND","51"
"09/08/2016","BROOKLYN","418"
"10/07/2022","BROOKLYN","460"
"04/21/2017","MANHATTAN","312"
"07/17/2018","BROOKLYN","377"
"06/13/2018","BROOKLYN","371"
"04/09/2022","BRONX","308"
"10/21/1960","MANHATTAN","1"
"09/01/2006","BROOKLYN","540"
"04/13/2018","BROOKLYN","444"
"10/02/2014","STATEN ISLAND","63"
"05/01/2012","STATEN ISLAND","87"
"04/22/2015","STATEN ISLAND","63"
"08/05/2015","BRONX","358"
"04/22/2011","MANHATTAN","347"
"11/09/2005","BRONX","6"
"03/22/2008","(null)","1"
"03/29/2020","BROOKLYN","192"
"03/15/2010","BROOKLYN","393"
"02/14/2008","STATEN ISLAND","56"
"05/24/2019","BROOKLYN","427"
"08/15/2012","BRONX","334"
"02/07/2023","STATEN ISLAND","74"
"05/26/2012","STATEN ISLAND","57"
"08/19/2023","BRONX","303"
"02/09/2009","(null)","6"
"03/19/2024","QUEENS","329"
"01/12/2018","MANHATTAN","341"
"12/29/2007","MANHATTAN","342"
"10/03/2022","MANHATTAN","329"
"12/06/2020","BRONX","235"
"10/07/2021","MANHATTAN","387"
"08/01/2007","(null)","6"
"10/02/2009","BROOKLYN","465"
"10/01/2020","(null)","1"
"10/11/2007","STATEN ISLAND","64"
"06/19/2010","STATEN ISLAND","62"
"05/30/2023","BRONX","335"
"06/04/2012","BRONX","250"
"12/13/2016","BRONX","291"
"11/17/2011","BROOKLYN","407"
"01/09/2009","QUEENS","281"
"09/04/2020","BRONX","269"
"09/15/2014","MANHATTAN","324"
"09/23/2024","BROOKLYN","380"
"09/30/2012","STATEN ISLAND","57"
"07/14/2007","BRONX","318"
"01/18/2009","BRONX","246"
"03/25/2008","(null)","1"
"03/27/2012","BRONX","302"
"11/08/2024","STATEN ISLAND","50"
"12/16/2021","STATEN ISLAND","55"
"01/26/2019","QUEENS","251"
"12/31/2016","MANHATTAN","271"
"06/29/2006","QUEENS","269"
"12/28/2021","MANHATTAN","301"
"08/07/2020","BRONX","255"
"06/19/2017","BROOKLYN","363"
"10/23/2021","BROOKLYN","370"
"12/21/2010","BROOKLYN","383"
"04/26/2009","QUEENS","296"
"01/23/2006","STATEN ISLAND","77"
"12/31/2002","STATEN ISLAND","1"
"07/09/2010","MANHATTAN","408"
"01/31/2023","STATEN ISLAND","76"
"03/24/2006","STATEN ISLAND","68"
"11/19/2017","BROOKLYN","340"
"01/23/2009","BRONX","360"
"08/04/2016","STATEN ISLAND","52"
"12/06/2011","MANHATTAN","297"
"10/18/2009","BROOKLYN","304"
"07/03/2007","(null)","3"
"11/14/2007","BRONX","368"
"06/27/2018","MANHATTAN","332"
"12/15/2023","QUEENS","366"
"12/12/2013","BROOKLYN","366"
"03/20/2004","BROOKLYN","1"
"05/12/2011","QUEENS","290"
"12/07/2019","STATEN ISLAND","43"
"03/04/2011","STATEN ISLAND","76"
"04/22/2002","MANHATTAN","1"
"11/03/2011","BROOKLYN","438"
"03/03/2017","QUEENS","263"
"04/21/2006","MANHATTAN","374"
"04/01/1992","BROOKLYN","1"
"10/21/2011","MANHATTAN","362"
"01/31/2005","BROOKLYN","11"
"08/10/2014","QUEENS","292"
"10/13/2008","BRONX","261"
"01/29/2022","BROOKLYN","256"
"12/15/2013","QUEENS","266"
"01/16/2013","MANHATTAN","285"
"03/09/2006","QUEENS","302"
"04/18/2008","MANHATTAN","387"
"04/04/2012","MANHATTAN","363"
"05/04/2002","BROOKLYN","1"
"12/06/2001","MANHATTAN","1"
"03/31/2012","BRONX","269"
"06/01/1999","BRONX","5"
"09/27/2002","QUEENS","1"
"12/31/2002","QUEENS","2"
"03/21/2006","MANHATTAN","331"
"10/10/2015","STATEN ISLAND","77"
"01/28/2006","BROOKLYN","397"
"11/21/2000","BRONX","1"
"06/29/2009","STATEN ISLAND","87"
"10/15/2014","QUEENS","312"
"11/03/2016","MANHATTAN","357"
"08/06/2011","MANHATTAN","323"
"07/05/2022","BROOKLYN","471"
"04/17/2011","BROOKLYN","401"
"04/09/2023","BROOKLYN","382"
"01/30/2024","BROOKLYN","438"
"04/20/2006","MANHATTAN","376"
"02/03/2018","BROOKLYN","357"
"06/14/2023","STATEN ISLAND","85"
"09/28/2021","BROOKLYN","414"
"05/20/2012","BRONX","297"
"03/13/2018","QUEENS","216"
"01/10/2006","QUEENS","299"
"05/26/2006","QUEENS","316"
"11/30/2003","QUEENS","1"
"11/11/2021","MANHATTAN","370"
"05/10/2023","STATEN ISLAND","72"
"11/07/2021","(null)","2"
"03/12/2019","QUEENS","257"
"06/25/2018","QUEENS","241"
"04/27/2011","STATEN ISLAND","75"
"02/19/2023","MANHATTAN","302"
"03/12/2021","STATEN ISLAND","52"
"09/17/2023","QUEENS","334"
"04/03/2016","BRONX","254"
"08/18/2024","BROOKLYN","462"
"10/04/2003","BROOKLYN","3"
"09/26/1022","BROOKLYN","1"
"09/11/2017","BRONX","255"
"09/07/2003","BROOKLYN","2"
"08/14/2007","MANHATTAN","368"
"06/07/2007","BROOKLYN","449"
"01/24/2016","BRONX","158"
"06/06/2005","BROOKLYN","4"
"11/02/2008","MANHATTAN","264"
"01/02/2010","BROOKLYN","362"
"08/01/2017","BROOKLYN","461"
"10/26/2001","BRONX","1"
"10/23/2020","QUEENS","297"
"04/15/2011","QUEENS","303"
"03/13/2020","QUEENS","304"
"09/22/2004","QUEENS","1"
"12/04/2007","MANHATTAN","316"
"03/21/2011","QUEENS","257"
"07/20/2022","BRONX","303"
"09/02/2014","QUEENS","304"
"03/23/2021","STATEN ISLAND","53"
"04/13/2009","BROOKLYN","343"
"05/31/2008","QUEENS","242"
"08/17/2015","BRONX","284"
"11/27/2018","BROOKLYN","338"
"03/03/2000","BROOKLYN","2"
"01/13/2003","BROOKLYN","1"
"07/03/2023","BROOKLYN","452"
"05/23/2012","MANHATTAN","371"
"04/26/2016","QUEENS","246"
"02/16/2015","BROOKLYN","281"
"03/03/2013","BROOKLYN","334"
"09/30/2021","STATEN ISLAND","50"
"09/19/2020","STATEN ISLAND","41"
"04/16/2000","MANHATTAN","1"
"12/16/2012","BROOKLYN","322"
"05/07/2006","STATEN ISLAND","76"
"06/16/2016","MANHATTAN","380"
"01/01/2016","BROOKLYN","805"
"08/18/2014","BRONX","287"
"09/18/2000","BROOKLYN","2"
"10/12/2010","BRONX","329"
"07/09/2007","MANHATTAN","292"
"11/26/2010","QUEENS","268"
"04/23/2013","QUEENS","260"
"02/15/2009","STATEN ISLAND","58"
"05/01/2020","BROOKLYN","340"
"08/18/2011","STATEN ISLAND","79"
"03/31/2015","MANHATTAN","286"
"08/30/2015","STATEN ISLAND","62"
"11/11/2015","MANHATTAN","322"
"06/13/2013","BRONX","276"
"12/22/2014","STATEN ISLAND","52"
"09/17/2017","BROOKLYN","403"
"10/01/2023","QUEENS","420"
"04/26/2019","MANHATTAN","278"
"12/20/2014","BROOKLYN","345"
"09/11/2015","QUEENS","265"
"01/18/2022","BROOKLYN","360"
"06/29/2022","QUEENS","359"
"01/03/2021","QUEENS","189"
"01/13/2017","STATEN ISLAND","76"
"03/09/2006","MANHATTAN","314"
"05/29/2010","QUEENS","236"
"04/04/2008","STATEN ISLAND","67"
"10/27/2022","MANHATTAN","442"
"07/24/2005","BRONX","1"
"06/24/2021","BRONX","258"
"02/24/2023","BROOKLYN","383"
"09/29/2008","BRONX","306"
"02/12/2021","BRONX","211"
"01/19/2012","MANHATTAN","314"
"04/09/2020","BRONX","178"
"05/09/2014","STATEN ISLAND","62"
"06/13/2022","(null)","5"
"05/27/2023","QUEENS","330"
"10/20/2006","BRONX","346"
"01/04/2020","STATEN ISLAND","46"
"08/01/2011","QUEENS","324"
"12/20/2016","STATEN ISLAND","64"
"03/11/2008","QUEENS","266"
"03/03/1995","QUEENS","1"
"07/28/2015","QUEENS","242"
"05/13/2011","MANHATTAN","381"
"10/04/2015","QUEENS","279"
"10/23/2012","BROOKLYN","427"
"02/08/2022","BROOKLYN","366"
"05/02/2020","BRONX","249"
"02/21/2017","BROOKLYN","332"
"10/01/1994","QUEENS","1"
"01/28/2009","MANHATTAN","294"
"12/01/2015","QUEENS","303"
"02/21/2018","MANHATTAN","394"
"09/17/2022","STATEN ISLAND","69"
"11/10/2013","STATEN ISLAND","65"
"10/27/2000","BRONX","1"
"05/11/2015","BROOKLYN","388"
"03/03/2018","STATEN ISLAND","45"
"03/03/2007","MANHATTAN","399"
"07/10/2006","MANHATTAN","370"
"11/04/2011","BRONX","343"
"06/19/2019","QUEENS","275"
"05/22/2017","BRONX","230"
"01/23/1910","MANHATTAN","1"
"11/30/2005","MANHATTAN","20"
"11/22/2018","BRONX","206"
"01/20/2011","STATEN ISLAND","65"
"05/05/2013","BRONX","233"
"12/31/2014","QUEENS","202"
"05/28/2021","BRONX","247"
"07/09/2007","STATEN ISLAND","64"
"10/13/2019","BROOKLYN","319"
"07/20/2008","STATEN ISLAND","61"
"01/06/2024","BROOKLYN","376"
"03/07/2007","STATEN ISLAND","67"
"04/15/2010","STATEN ISLAND","66"
"04/13/2010","QUEENS","255"
"09/13/2005","BROOKLYN","4"
"01/27/2007","STATEN ISLAND","86"
"11/04/2012","QUEENS","194"
"11/08/2009","STATEN ISLAND","62"
"05/13/2009","MANHATTAN","424"
"09/03/1023","MANHATTAN","1"
"10/11/2023","MANHATTAN","402"
"12/25/2005","STATEN ISLAND","6"
"04/23/2020","BROOKLYN","242"
"01/04/2005","QUEENS","4"
"02/10/2004","BRONX","2"
"07/14/2006","STATEN ISLAND","79"
"05/22/2008","QUEENS","272"
"08/28/2023","BRONX","310"
"12/08/2010","STATEN ISLAND","64"
"06/15/2002","BRONX","1"
"04/14/2010","MANHATTAN","354"
"01/10/2013","MANHATTAN","339"
"09/18/2022","BRONX","300"
"03/08/2014","MANHATTAN","367"
"07/19/2007","QUEENS","309"
"11/25/2020","(null)","1"
"07/21/2016","STATEN ISLAND","66"
"10/21/2022","BRONX","335"
"06/13/2006","STATEN ISLAND","68"
"01/09/2005","QUEENS","6"
"07/10/2010","BRONX","309"
"10/01/2023","BRONX","340"
"11/07/2011","STATEN ISLAND","64"
"03/01/2017","STATEN ISLAND","70"
"08/29/2023","STATEN ISLAND","62"
"10/25/2005","BRONX","3"
"05/29/2018","BROOKLYN","404"
"02/12/2007","BRONX","314"
"03/24/2021","BRONX","244"
"04/02/2019","BROOKLYN","373"
"10/01/2019","BRONX","298"
"11/30/2013","MANHATTAN","309"
"03/21/2008","MANHATTAN","394"
"11/05/2021","QUEENS","332"
"07/08/2020","BRONX","231"
"03/21/2005","QUEENS","4"
"01/21/2011","BRONX","325"
"08/20/2018","BRONX","310"
"04/27/2005","MANHATTAN","1"
"02/09/2024","BROOKLYN","484"
"08/13/2008","QUEENS","284"
"02/26/2016","BROOKLYN","369"
"10/09/2010","BRONX","360"
"09/05/2015","BROOKLYN","414"
"07/21/2021","STATEN ISLAND","57"
"03/20/1985","QUEENS","1"
"06/18/2010","MANHATTAN","414"
"11/07/2004","BRONX","1"
"06/24/2007","STATEN ISLAND","74"
"07/28/2012","QUEENS","289"
"07/27/2007","BROOKLYN","475"
"07/24/2023","(null)","4"
"03/25/2021","QUEENS","274"
"08/30/2012","BROOKLYN","447"
"10/08/2014","STATEN ISLAND","71"
"02/19/2010","MANHATTAN","373"
"07/08/2005","BROOKLYN","2"
"11/20/2002","MANHATTAN","1"
"04/06/2007","QUEENS","251"
"05/20/2018","QUEENS","281"
"12/16/2010","QUEENS","238"
"09/09/2018","STATEN ISLAND","36"
"07/14/2010","BRONX","315"
"04/06/2005","MANHATTAN","1"
"12/15/2001","BROOKLYN","3"
"10/01/2010","QUEENS","369"
"03/23/2012","QUEENS","299"
"09/29/2007","BRONX","324"
"06/01/2023","BROOKLYN","459"
"07/17/2024","MANHATTAN","424"
"01/11/2009","BROOKLYN","291"
"09/01/1998","BRONX","1"
"10/29/2010","QUEENS","399"
"01/20/2023","BROOKLYN","426"
"09/07/2013","BROOKLYN","443"
"08/30/2020","QUEENS","263"
"05/22/2008","MANHATTAN","362"
"10/21/2017","BROOKLYN","377"
"05/13/2013","BROOKLYN","365"
"01/24/2021","BRONX","216"
"07/09/2017","MANHATTAN","307"
"01/01/2000","MANHATTAN","25"
"12/03/2015","STATEN ISLAND","58"
"03/30/2001","STATEN ISLAND","1"
"11/13/2019","BRONX","261"
"01/02/2019","MANHATTAN","326"
"12/20/2017","BRONX","273"
"05/09/2018","BRONX","290"
"06/20/2005","BROOKLYN","7"
"12/11/2005","QUEENS","3"
"09/25/2007","QUEENS","293"
"09/27/2009","BROOKLYN","345"
"05/06/2021","BROOKLYN","318"
"02/03/2005","QUEENS","1"
"04/16/2011","BRONX","259"
"05/01/2018","STATEN ISLAND","85"
"07/07/2007","QUEENS","300"
"09/08/2006","MANHATTAN","429"
"10/24/2018","BRONX","290"
"03/29/2017","BROOKLYN","351"
"09/27/2008","BROOKLYN","402"
"12/17/2016","BROOKLYN","331"
"11/26/2013","STATEN ISLAND","47"
"02/15/2005","BROOKLYN","4"
"08/22/2019","STATEN ISLAND","52"
"04/13/2004","QUEENS","2"
"03/11/2006","MANHATTAN","388"
"12/18/2016","STATEN ISLAND","56"
"08/05/2013","BROOKLYN","439"
"12/22/2024","BROOKLYN","295"
"02/09/2023","QUEENS","349"
"10/22/2013","QUEENS","264"
"01/06/2021","MANHATTAN","245"
"05/27/2010","MANHATTAN","311"
"10/12/2007","BROOKLYN","491"
"07/10/2007","(null)","4"
"12/28/2020","BRONX","251"
"03/30/2008","MANHATTAN","257"
"02/16/2011","BROOKLYN","422"
"04/14/2020","BROOKLYN","277"
"09/15/2020","STATEN ISLAND","49"
"10/27/2012","BROOKLYN","446"
"05/24/2021","STATEN ISLAND","38"
"11/03/2012","QUEENS","206"
"07/31/2009","(null)","1"
"04/19/2009","MANHATTAN","292"
"05/23/2019","BRONX","281"
"09/18/2021","QUEENS","330"
"02/18/2009","(null)","11"
"06/01/1993","STATEN ISLAND","1"
"12/04/2003","BROOKLYN","1"
"12/09/2020","BROOKLYN","334"
"08/24/2006","BROOKLYN","469"
"02/02/2024","STATEN ISLAND","78"
"08/15/2009","STATEN ISLAND","63"
"09/21/2011","STATEN ISLAND","78"
"03/11/2008","MANHATTAN","331"
"08/13/2024","MANHATTAN","374"
"01/01/2022","QUEENS","421"
"08/07/2006","BROOKLYN","491"
"02/10/2011","MANHATTAN","331"
"05/05/2014","BRONX","291"
"11/19/1955","BRONX","1"
"09/11/2011","STATEN ISLAND","50"
"06/18/2021","BRONX","267"
"05/11/2023","(null)","2"
"10/03/2012","MANHATTAN","362"
"05/15/2013","MANHATTAN","355"
"02/07/2022","STATEN ISLAND","64"
"05/27/2007","MANHATTAN","303"
"05/04/2001","BRONX","1"
"02/08/2016","MANHATTAN","234"
"03/30/2015","BROOKLYN","335"
"06/27/2008","BROOKLYN","488"
"03/28/2011","QUEENS","263"
"11/12/1017","MANHATTAN","1"
"03/08/2008","BROOKLYN","399"
"06/14/2010","MANHATTAN","296"
"06/27/2011","BRONX","323"
"11/10/2002","MANHATTAN","1"
"10/07/2011","MANHATTAN","384"
"08/30/2008","QUEENS","323"
"09/26/2020","BROOKLYN","338"
"01/07/2021","QUEENS","259"
"11/01/2004","(null)","1"
"12/12/2008","MANHATTAN","435"
"04/07/2022","MANHATTAN","344"
"08/16/2014","MANHATTAN","350"
"04/27/2019","QUEENS","250"
"05/12/2007","QUEENS","300"
"07/02/2024","QUEENS","404"
"05/01/2013","BRONX","352"
"06/24/2017","MANHATTAN","351"
"10/11/2019","STATEN ISLAND","56"
"06/07/2003","BROOKLYN","2"
"03/27/2007","STATEN ISLAND","67"
"12/24/2015","QUEENS","225"
"12/17/1991","MANHATTAN","1"
"08/21/2006","BRONX","329"
"01/04/2020","QUEENS","207"
"02/14/2012","STATEN ISLAND","69"
"05/07/2014","QUEENS","282"
"08/31/2004","BROOKLYN","1"
"05/14/2022","(null)","1"
"04/19/2010","STATEN ISLAND","65"
"07/08/2006","QUEENS","316"
"05/30/2018","QUEENS","243"
"12/05/2021","MANHATTAN","319"
"04/25/2010","BROOKLYN","322"
"02/19/2008","BRONX","307"
"12/31/2019","BROOKLYN","323"
"12/15/2014","BROOKLYN","372"
"05/21/2005","QUEENS","1"
"11/07/2009","BRONX","302"
"08/19/2023","BROOKLYN","408"
"05/15/2010","BROOKLYN","429"
"05/22/2007","BROOKLYN","448"
"10/11/2018","QUEENS","252"
"05/20/1920","BROOKLYN","1"
"08/09/2016","BRONX","304"
"10/11/2021","(null)","5"
"01/11/2024","STATEN ISLAND","66"
"03/12/2002","QUEENS","1"
"08/31/2022","(null)","2"
"11/20/2020","QUEENS","248"
"03/12/2009","QUEENS","263"
"04/10/2003","QUEENS","1"
"08/18/2007","(null)","3"
"10/03/2010","BROOKLYN","386"
"07/29/2005","BRONX","8"
"09/13/2014","STATEN ISLAND","63"
"06/27/2017","BRONX","311"
"11/05/2015","BRONX","298"
"01/22/2008","MANHATTAN","350"
"02/06/2003","MANHATTAN","1"
"01/03/2011","MANHATTAN","263"
"11/30/2007","MANHATTAN","400"
"04/23/2005","BRONX","1"
"10/14/2008","BRONX","327"
"02/03/2012","QUEENS","274"
"09/28/2011","MANHATTAN","325"
"03/04/2016","MANHATTAN","328"
"10/22/2012","MANHATTAN","270"
"06/12/2013","STATEN ISLAND","57"
"05/07/2021","BROOKLYN","345"
"06/05/2022","MANHATTAN","387"
"06/01/1999","MANHATTAN","3"
"07/16/2023","MANHATTAN","328"
"10/14/2004","BROOKLYN","4"
"11/20/2006","STATEN ISLAND","73"
"03/17/2024","QUEENS","370"
"02/24/2011","MANHATTAN","299"
"08/31/2015","QUEENS","249"
"06/25/2022","QUEENS","330"
"05/09/2022","(null)","1"
"07/22/2017","STATEN ISLAND","76"
"02/20/2014","MANHATTAN","349"
"08/19/2013","BROOKLYN","377"
"03/17/2016","QUEENS","257"
"10/19/2017","BRONX","320"
"05/19/2018","QUEENS","232"
"06/27/2011","MANHATTAN","305"
"07/27/2018","BROOKLYN","406"
"08/12/2005","STATEN ISLAND","2"
"08/28/2019","QUEENS","242"
"02/05/2024","STATEN ISLAND","73"
"01/28/2016","STATEN ISLAND","45"
"01/02/2005","BROOKLYN","14"
"10/18/2023","BROOKLYN","462"
"03/26/2008","QUEENS","296"
"02/25/2019","BROOKLYN","291"
"08/27/2024","MANHATTAN","406"
"05/11/2007","MANHATTAN","417"
"04/07/2003","BRONX","2"
"05/01/2003","STATEN ISLAND","2"
"01/14/2010","BRONX","352"
"10/24/2015","(null)","1"
"06/15/2010","MANHATTAN","345"
"09/09/2006","MANHATTAN","364"
"04/10/2013","BRONX","357"
"08/22/2021","BROOKLYN","303"
"07/22/2012","STATEN ISLAND","79"
"04/17/2024","STATEN ISLAND","66"
"05/27/2009","QUEENS","268"
"04/30/2012","MANHATTAN","302"
"12/08/2008","QUEENS","247"
"08/22/2005","BRONX","4"
"12/30/2005","MANHATTAN","86"
"09/12/2020","BROOKLYN","358"
"09/16/2007","MANHATTAN","361"
"03/02/2008","MANHATTAN","277"
"06/20/2012","MANHATTAN","343"
"11/15/2024","BRONX","363"
"05/20/2019","QUEENS","306"
"08/20/2011","BROOKLYN","470"
"08/11/2013","BRONX","276"
"12/31/2021","BRONX","266"
"07/05/2015","BRONX","316"
"06/29/2015","BROOKLYN","401"
"12/13/2012","QUEENS","222"
"02/03/2010","BROOKLYN","383"
"09/03/1997","BROOKLYN","1"
"11/24/2021","BROOKLYN","394"
"06/02/2004","BRONX","3"
"11/29/2010","BROOKLYN","375"
"01/01/1990","BROOKLYN","7"
"11/16/2008","BRONX","259"
"09/02/2020","BRONX","225"
"09/14/2024","MANHATTAN","384"
"10/28/2008","(null)","11"
"05/29/2013","BRONX","282"
"06/01/1998","QUEENS","3"
